k,depth,coarsenings_from_finest,threshold,threshold_num,threshold_den,node_count,high_node_count,high_mass,total_mass,tail_num,tail_den,tail_decimal,source,source_sha256,source_sha256_verified,source_sha256_kind
16,5,10,1/5,1,5,81,69,136732134744808786939,150018628595844245849,136732134744808786939,150018628595844245849,0.911434373348,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,5,10,1/4,1,4,81,57,118802425026019480105,150018628595844245849,118802425026019480105,150018628595844245849,0.79191781806,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,5,10,3/10,3,10,81,50,111088752646078946722,150018628595844245849,111088752646078946722,150018628595844245849,0.740499721174,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,5,10,2/5,2,5,81,40,100055255614850358889,150018628595844245849,100055255614850358889,150018628595844245849,0.666952208211,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,1/20,1,20,243,243,150018628595844245849,150018628595844245849,1,1,1,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,1/10,1,10,243,233,146379033279657694277,150018628595844245849,146379033279657694277,150018628595844245849,0.975739044209,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,3/20,3,20,243,213,139066529616204019411,150018628595844245849,139066529616204019411,150018628595844245849,0.926995073331,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,1/5,1,5,243,183,124065514463979871230,150018628595844245849,124065514463979871230,150018628595844245849,0.827000724012,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,1/4,1,4,243,143,105312297295154653973,150018628595844245849,105312297295154653973,150018628595844245849,0.701994800785,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,3/10,3,10,243,129,99233482851665350409,150018628595844245849,99233482851665350409,150018628595844245849,0.661474403416,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,6,9,2/5,2,5,243,100,85796142962437200288,150018628595844245849,85796142962437200288,150018628595844245849,0.571903261385,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,1/20,1,20,729,708,147607769179926083828,150018628595844245849,147607769179926083828,150018628595844245849,0.983929599687,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,1/10,1,10,729,668,142265132577976821918,150018628595844245849,142265132577976821918,150018628595844245849,0.948316445161,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,3/20,3,20,729,586,130569753476220259018,150018628595844245849,130569753476220259018,150018628595844245849,0.870356932991,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,1/5,1,5,729,456,108474144340254764261,150018628595844245849,108474144340254764261,150018628595844245849,0.723071163599,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,1/4,1,4,729,378,96041590571197299831,150018628595844245849,96041590571197299831,150018628595844245849,0.640197763905,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,3/10,3,10,729,320,86667040155171735906,150018628595844245849,86667040155171735906,150018628595844245849,0.577708521711,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,7,8,2/5,2,5,729,206,68128070060977909418,150018628595844245849,68128070060977909418,150018628595844245849,0.454130734954,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,1/20,1,20,2187,2111,146877246989145930814,150018628595844245849,146877246989145930814,150018628595844245849,0.9790600565,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,1/10,1,10,2187,1917,138097793233103671215,150018628595844245849,138097793233103671215,150018628595844245849,0.920537632731,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,3/20,3,20,2187,1546,119318124307958107339,150018628595844245849,119318124307958107339,150018628595844245849,0.795355386359,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,1/5,1,5,2187,1183,96975504982618349371,150018628595844245849,96975504982618349371,150018628595844245849,0.646423086855,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,1/4,1,4,2187,941,84146014810140895097,150018628595844245849,84146014810140895097,150018628595844245849,0.56090377307,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,3/10,3,10,2187,715,70763056830183107403,150018628595844245849,70763056830183107403,150018628595844245849,0.471695132081,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,8,7,2/5,2,5,2187,344,46381847079267827077,150018628595844245849,46381847079267827077,150018628595844245849,0.309173917355,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,1/20,1,20,6561,6225,145057226676999582230,150018628595844245849,145057226676999582230,150018628595844245849,0.966928094429,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,1/10,1,10,6561,5343,131090451414100130966,150018628595844245849,131090451414100130966,150018628595844245849,0.873827821525,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,3/20,3,20,6561,4013,107012664232268188854,150018628595844245849,107012664232268188854,150018628595844245849,0.713329172743,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,1/5,1,5,6561,2941,85399550266696845020,150018628595844245849,85399550266696845020,150018628595844245849,0.569259638393,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,1/4,1,4,6561,2155,70169423906065928653,150018628595844245849,70169423906065928653,150018628595844245849,0.467738070684,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,3/10,3,10,6561,1495,55844716559432716545,150018628595844245849,55844716559432716545,150018628595844245849,0.372251880197,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,9,6,2/5,2,5,6561,543,30542810622522546122,150018628595844245849,30542810622522546122,150018628595844245849,0.203593453082,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,1/20,1,20,19683,18257,142624965152722637319,150018628595844245849,142624965152722637319,150018628595844245849,0.950715031111,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,1/10,1,10,19683,14603,122677321009863253640,150018628595844245849,122677321009863253640,150018628595844245849,0.817747250179,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,3/20,3,20,19683,10011,93696667139469220578,150018628595844245849,93696667139469220578,150018628595844245849,0.624566882236,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,1/5,1,5,19683,6741,71260842673370931014,150018628595844245849,71260842673370931014,150018628595844245849,0.475013292285,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,1/4,1,4,19683,4423,54623696693748686692,150018628595844245849,54623696693748686692,150018628595844245849,0.364112758562,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,3/10,3,10,19683,2698,40116920190696508465,150018628595844245849,40116920190696508465,150018628595844245849,0.267412924423,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,10,5,2/5,2,5,19683,825,19108181747828383659,150018628595844245849,19108181747828383659,150018628595844245849,0.127372059901,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,1/20,1,20,59049,53008,139171273731326319766,150018628595844245849,139171273731326319766,150018628595844245849,0.927693280721,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,1/10,1,10,59049,38241,111152351206174435903,150018628595844245849,111152351206174435903,150018628595844245849,0.740923658925,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,3/20,3,20,59049,23527,78489270785258029198,150018628595844245849,78489270785258029198,150018628595844245849,0.523196829087,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,1/5,1,5,59049,14288,56390944163982831993,150018628595844245849,56390944163982831993,150018628595844245849,0.375892945375,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,1/4,1,4,59049,8333,39708037448816347459,150018628595844245849,39708037448816347459,150018628595844245849,0.264687377964,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,3/10,3,10,59049,4667,27407046452616349082,150018628595844245849,27407046452616349082,150018628595844245849,0.182690954511,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,11,4,2/5,2,5,59049,1234,11367031851644887814,150018628595844245849,11367031851644887814,150018628595844245849,0.0757708023199,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,1/20,1,20,177147,151489,134689270640700690649,150018628595844245849,134689270640700690649,150018628595844245849,0.897816970475,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,1/10,1,10,177147,95176,97516708973629813222,150018628595844245849,97516708973629813222,150018628595844245849,0.650030665434,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,3/20,3,20,177147,51771,63466081686404147712,150018628595844245849,63466081686404147712,150018628595844245849,0.423054671813,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,1/5,1,5,177147,28039,41942774370955015605,150018628595844245849,41942774370955015605,150018628595844245849,0.279583774119,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,1/4,1,4,177147,14795,27468402320237822781,150018628595844245849,27468402320237822781,150018628595844245849,0.183099942836,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,3/10,3,10,177147,7607,17672446502435890689,150018628595844245849,17672446502435890689,150018628595844245849,0.11780168015,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,12,3,2/5,2,5,177147,1622,6119619614904852602,150018628595844245849,6119619614904852602,150018628595844245849,0.0407923980654,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,1/20,1,20,531441,416779,126839281952162661844,150018628595844245849,126839281952162661844,150018628595844245849,0.845490211045,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,1/10,1,10,531441,214255,79352707817369298844,150018628595844245849,79352707817369298844,150018628595844245849,0.528952361184,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,3/20,3,20,531441,99214,46141457030255516866,150018628595844245849,46141457030255516866,150018628595844245849,0.307571516032,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,1/5,1,5,531441,46296,27333105333024370716,150018628595844245849,27333105333024370716,150018628595844245849,0.182198074925,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,1/4,1,4,531441,21694,16141598512481855797,150018628595844245849,16141598512481855797,150018628595844245849,0.107597294173,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,3/10,3,10,531441,9907,9361253375420564276,150018628595844245849,9361253375420564276,150018628595844245849,0.062400606265,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,13,2,2/5,2,5,531441,1448,2481240839338267731,150018628595844245849,2481240839338267731,150018628595844245849,0.0165395515381,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,1/20,1,20,1594323,1061526,112169354232365459915,150018628595844245849,112169354232365459915,150018628595844245849,0.747702837189,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,1/10,1,10,1594323,417376,58041594368424111599,150018628595844245849,58041594368424111599,150018628595844245849,0.386895913605,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,3/20,3,20,1594323,157285,29073952407234091956,150018628595844245849,29073952407234091956,150018628595844245849,0.193802280952,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,1/5,1,5,1594323,62469,15116630192794065085,150018628595844245849,15116630192794065085,150018628595844245849,0.100765020546,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,1/4,1,4,1594323,24755,7783359610505831648,150018628595844245849,7783359610505831648,150018628595844245849,0.0518826207342,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,3/10,3,10,1594323,9026,3791090002110397379,150018628595844245849,3791090002110397379,150018628595844245849,0.0252707949512,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,14,1,2/5,2,5,1594323,316,323536665790246142,150018628595844245849,323536665790246142,150018628595844245849,0.00215664327036,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,1/20,1,20,4782969,2662597,98295399807710509586,150018628595844245849,98295399807710509586,150018628595844245849,0.655221293034,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,1/10,1,10,4782969,777723,40791128759287936940,150018628595844245849,40791128759287936940,150018628595844245849,0.27190709008,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,3/20,3,20,4782969,226785,16818093858278215011,150018628595844245849,16818093858278215011,150018628595844245849,0.112106703119,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,1/5,1,5,4782969,69337,7065387545161281652,150018628595844245849,7065387545161281652,150018628595844245849,0.0470967346608,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,1/4,1,4,4782969,20785,2904405815240385711,150018628595844245849,2904405815240385711,150018628595844245849,0.0193603010668,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,3/10,3,10,4782969,4871,1047535899745831511,150018628595844245849,1047535899745831511,150018628595844245849,0.00698270547832,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
16,15,0,2/5,2,5,4782969,8,10384941593490373,150018628595844245849,10384941593490373,150018628595844245849,6.92243469407e-05,cert_k16_C.npy,180c4856ee6cffdf08a2feedea15a17bab9f0d8bf2702808b4ae2512a41d300b,True,array
17,1,15,1/20,1,20,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,1,15,1/10,1,10,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,1,15,3/20,3,20,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,1,15,1/5,1,5,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,1,15,1/4,1,4,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,1,15,3/10,3,10,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,1,15,2/5,2,5,1,1,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,1/20,1,20,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,1/10,1,10,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,3/20,3,20,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,1/5,1,5,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,1/4,1,4,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,3/10,3,10,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,2,14,2/5,2,5,3,3,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,1/20,1,20,9,9,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,1/10,1,10,9,9,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,3/20,3,20,9,9,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,1/5,1,5,9,9,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,1/4,1,4,9,9,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,3/10,3,10,9,7,427972643644712297522,479475287827487078427,427972643644712297522,479475287827487078427,0.892585404315,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,3,13,2/5,2,5,9,7,427972643644712297522,479475287827487078427,427972643644712297522,479475287827487078427,0.892585404315,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,1/20,1,20,27,27,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,1/10,1,10,27,27,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,3/20,3,20,27,27,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,1/5,1,5,27,27,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,1/4,1,4,27,20,401736801039637237876,479475287827487078427,401736801039637237876,479475287827487078427,0.837867584083,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,3/10,3,10,27,19,390604926748454756858,479475287827487078427,390604926748454756858,479475287827487078427,0.814650799874,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,4,12,2/5,2,5,27,16,367188720667347076605,479475287827487078427,40798746740816341845,53275031980831897603,0.765813650858,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,1/20,1,20,81,81,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,1/10,1,10,81,81,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,3/20,3,20,81,78,472048308357868142495,479475287827487078427,472048308357868142495,479475287827487078427,0.984510193417,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,1/5,1,5,81,70,443703293811161160435,479475287827487078427,49300365979017906715,53275031980831897603,0.925393456296,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,1/4,1,4,81,59,393924653055341024387,479475287827487078427,393924653055341024387,479475287827487078427,0.821574464954,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,3/10,3,10,81,50,356150574870416023099,479475287827487078427,356150574870416023099,479475287827487078427,0.742792348036,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,5,11,2/5,2,5,81,43,331474371526995346658,479475287827487078427,331474371526995346658,479475287827487078427,0.691327332069,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,1/20,1,20,243,243,479475287827487078427,479475287827487078427,1,1,1,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,1/10,1,10,243,233,467981923041441062877,479475287827487078427,155993974347147020959,159825095942495692809,0.976029286435,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,3/20,3,20,243,216,447256427169976006503,479475287827487078427,149085475723325335501,159825095942495692809,0.932803918209,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,1/5,1,5,243,185,404796797760664068809,479475287827487078427,404796797760664068809,479475287827487078427,0.844249553704,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,1/4,1,4,243,144,341095616683570747608,479475287827487078427,113698538894523582536,159825095942495692809,0.711393528182,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,3/10,3,10,243,132,322804652165424682733,479475287827487078427,322804652165424682733,479475287827487078427,0.673245650736,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,6,10,2/5,2,5,243,101,277712121383754149897,479475287827487078427,277712121383754149897,479475287827487078427,0.579200072317,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,1/20,1,20,729,709,472235529247308342006,479475287827487078427,157411843082436114002,159825095942495692809,0.98490066378,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,1/10,1,10,729,670,455764260711343293059,479475287827487078427,455764260711343293059,479475287827487078427,0.950547968335,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,3/20,3,20,729,599,423497734629045546157,479475287827487078427,423497734629045546157,479475287827487078427,0.883252474904,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,1/5,1,5,729,474,358635186639535705939,479475287827487078427,358635186639535705939,479475287827487078427,0.747974287193,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,1/4,1,4,729,391,315672009042538461798,479475287827487078427,35074667671393162422,53275031980831897603,0.65836971593,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,3/10,3,10,729,335,286465883808848462936,479475287827487078427,286465883808848462936,479475287827487078427,0.597457034974,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,7,9,2/5,2,5,729,225,228042311563696952831,479475287827487078427,228042311563696952831,479475287827487078427,0.475608060213,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
